NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
246	7.162	169.38	2.383	92.448	2.478	0.33	20000.0
247	7.189	170.394	2.407	92.748	2.508	0.313	20000.0
248	6.988	169.806	2.334	92.134	2.513	0.327	20000.0
249	7.088	171.161	2.394	92.496	2.476	0.32	30000.0
250	7.026	169.647	2.35	92.215	2.452	0.332	20000.0
251	6.966	168.728	2.317	91.825	2.469	0.332	30000.0
252	7.083	169.299	2.362	92.453	2.502	0.328	30000.0
253	7.096	169.78	2.399	92.397	2.48	0.326	20000.0
254	7.034	169.388	2.364	92.286	2.462	0.331	20000.0
255	7.206	170.909	2.413	92.573	2.446	0.32	30000.0
256	7.159	170.69	2.414	92.57	2.482	0.317	30000.0
257	6.926	170.47	2.323	92.134	2.489	0.323	30000.0
258	6.994	170.277	2.346	92.567	2.514	0.32	30000.0
259	6.963	169.197	2.343	92.127	2.478	0.326	20000.0
260	6.95	170.223	2.325	92.129	2.482	0.327	40000.0
261	7.121	170.753	2.383	92.857	2.504	0.313	30000.0
262	6.963	169.086	2.319	91.992	2.477	0.332	20000.0
263	6.946	169.241	2.34	92.038	2.474	0.328	20000.0
264	7.002	169.419	2.36	92.148	2.479	0.33	40000.0
265	7.147	171.298	2.379	92.58	2.511	0.32	20000.0
266	7.008	169.677	2.354	92.309	2.485	0.326	20000.0
267	7.149	170.601	2.416	92.453	2.448	0.327	20000.0
268	7.053	170.935	2.375	92.298	2.499	0.325	40000.0
269	6.983	169.297	2.345	92.024	2.46	0.325	20000.0
270	7.09	171.151	2.383	92.463	2.466	0.32	30000.0
271	7.093	171.519	2.362	92.496	2.505	0.319	20000.0
272	6.893	169.417	2.322	92.164	2.492	0.327	30000.0
273	7.02	169.481	2.368	92.102	2.469	0.332	20000.0
274	7.129	171.092	2.386	92.782	2.499	0.314	30000.0
275	6.993	169.172	2.326	91.841	2.494	0.33	20000.0
276	7.089	171.932	2.349	92.911	2.504	0.309	40000.0
277	7.25	170.991	2.393	92.83	2.486	0.317	50000.0
278	7.081	170.281	2.372	92.576	2.502	0.318	20000.0
279	7.094	171.137	2.392	92.432	2.491	0.325	40000.0
280	7.04	169.613	2.361	92.08	2.483	0.328	40000.0
281	7.127	170.558	2.381	92.301	2.461	0.329	20000.0
282	6.987	170.686	2.331	92.308	2.489	0.329	20000.0
283	7.162	171.908	2.395	92.949	2.498	0.309	40000.0
284	7.184	170.331	2.398	92.839	2.52	0.318	20000.0
285	7.07	171.026	2.364	92.601	2.475	0.319	50000.0
286	7.023	170.554	2.346	92.407	2.505	0.317	40000.0
287	7.201	170.231	2.4	92.693	2.523	0.317	30000.0
288	6.86	168.532	2.312	91.571	2.503	0.334	20000.0
289	6.963	169.805	2.334	92.11	2.51	0.324	20000.0
290	6.957	169.555	2.336	92.136	2.508	0.325	30000.0
291	7.178	170.54	2.395	92.739	2.511	0.315	30000.0
292	7.116	171.185	2.399	92.61	2.448	0.312	20000.0
293	6.98	169.754	2.336	92.1	2.465	0.328	40000.0
294	7.133	170.89	2.392	92.672	2.503	0.318	40000.0
295	7.097	170.017	2.37	92.463	2.495	0.316	30000.0
296	7.036	170.581	2.363	92.594	2.517	0.316	20000.0
297	7.0	169.629	2.354	92.184	2.487	0.327	20000.0
298	7.155	171.838	2.378	92.638	2.493	0.315	20000.0
299	7.074	171.393	2.359	92.499	2.486	0.318	30000.0
300	7.214	171.285	2.41	92.611	2.466	0.323	40000.0
301	7.028	170.407	2.354	92.305	2.503	0.323	20000.0
302	7.047	170.186	2.353	92.327	2.467	0.33	20000.0
303	7.063	169.879	2.347	92.272	2.485	0.329	20000.0
304	7.131	168.893	2.371	92.614	2.526	0.321	20000.0
305	7.009	169.925	2.343	92.329	2.473	0.327	20000.0
306	6.988	169.257	2.353	92.133	2.476	0.329	40000.0
307	7.085	170.129	2.376	92.395	2.473	0.323	20000.0
308	7.085	170.62	2.355	92.316	2.486	0.323	30000.0
309	7.193	171.035	2.41	92.48	2.472	0.324	30000.0
310	7.016	170.023	2.381	92.186	2.492	0.324	20000.0
311	7.046	170.912	2.337	92.216	2.5	0.322	30000.0
312	7.078	171.865	2.363	92.782	2.512	0.312	20000.0
313	7.063	169.222	2.361	92.152	2.49	0.33	20000.0
314	7.263	172.395	2.435	93.074	2.493	0.309	20000.0
